"ID","Crop","lat","long","YieldM","Year"
70441,"Corn",37.34,-95.42,148.53,2017
70442,"Corn",37.22,-96.05,99.54,2017
70444,"Corn",38.83,-89.89,242.66,2017
70451,"Corn",36.67,-88.4,209.09,2017
70453,"Corn",40.03,-89.35,253.6,2017
70456,"Corn",39.25,-93.28,285.5,2017
70457,"Corn",39.24,-93.28,269.42,2017
70458,"Corn",39.12,-93.28,279.58,2017
70459,"Soybean",39.24,-91.7,73.19,2017
70461,"Corn",35.61,-86.47,167.37,2017
70467,"Soybean",39.8,-89.82,84.59,2017
70469,"Soybean",39.22,-91.7,56.86,2017
70472,"Soybean",42.4,-94.37,62,2017
70481,"Soybean",37.61,-85.99,65.04,2017
70483,"Wheat",41.57,-84.75,76.72,2018
70485,"Corn",39.2,-93.43,285.9,2017
70490,"Soybean",40.7,-83.12,61.14,2017
70492,"Wheat",40.38,-84.73,82.61,2018
70493,"Soybean",41.16,-88.8,67.79,2017
70494,"Soybean",41.05,-89.85,61.67,2017
70495,"Soybean",39.62,-85.07,74.72,2017
70496,"Corn",39.62,-85.07,207.6,2017
70497,"Corn",39.59,-84.37,199.4,2017
70657,"Corn",38.08,-89.13,180.8,2017
70659,"Soybean",37.8,-87.69,66.64,2017
70661,"Soybean",41.42,-89.36,76.46,2017
70663,"Corn",38.88,-93.17,248.52,2017
70664,"Soybean",39.05,-88.33,66.08,2017
70665,"Corn",39.72,-95.18,212.3,2017
70666,"Corn",43.04,-93.42,246.65,2017
70667,"Corn",43.04,-93.42,247.26,2017
70669,"Corn",39.34,-91.62,118.64,2017
70684,"Soybean",42.08,-84.97,55.19,2017
70687,"Corn",39.1,-93.55,260.53,2017
70688,"Corn",40.6,-95.21,279.72,2017
70691,"Soybean",42.7,-94.87,63.56,2017
70692,"Corn",42.49,-88.84,229.13,2017
70693,"Corn",41.51,-93.28,219.12,2017
70694,"Soybean",41.08,-88.43,55.29,2017
70695,"Corn",39.33,-91.58,157.41,2017
70696,"Corn",42.25,-93.88,229.37,2017
70697,"Soybean",42.25,-93.88,55.74,2017
70698,"Soybean",42.86,-94.54,58.93,2017
70703,"Soybean",42.13,-89.57,66.66,2017
70704,"Soybean",39.22,-91.72,64.13,2017
70707,"Soybean",41.43,-89.34,70.43,2017
70710,"Soybean",41.89,-83.87,2435.9,2017
70714,"Soybean",39.92,-95.7,89.54,2017
70717,"Soybean",38.19,-87.76,70.97,2017
70718,"Wheat",38.32,-87.48,47.71,2018
70722,"Soybean",43.45,-82.82,61.02,2017
70730,"Corn",41.2,-94.51,230.56,2017
70732,"Soybean",43.42,-95.45,67.43,2017
70733,"Corn",40.65,-84.53,167.42,2017
70770,"Corn",39.94,-89.27,229.39,2017
70771,"Corn",40.06,-89.86,218.52,2017
70773,"Corn",39.92,-88.5,237.52,2017
70774,"Soybean",39.94,-88.5,72.73,2017
70780,"Corn",39.76,-96.42,102.86,2017
70781,"Corn",43.45,-83.56,208.44,2017
70782,"Corn",43.45,-83.56,223.93,2017
70783,"Corn",41.9,-83.9,249.6,2017
70784,"Corn",42.96,-94.98,237.67,2017
70785,"Soybean",40.94,-86.9,73.43,2017
71023,"Corn",41.79,-86.16,257.4,2017
71024,"Corn",43.82,-82.81,223.9,2017
71025,"Corn",37.02,-84.66,225.48,2017
71026,"Corn",43.38,-94.7,227.61,2017
71027,"Corn",42.49,-85.23,125.8,2017
71030,"Corn",41.96,-95.04,265.98,2017
71125,"Corn",40.8,-88.18,278.3,2017
71150,"Corn",43.42,-83.17,226.59,2017
71151,"Soybean",43.45,-83.55,46.84,2017
71152,"Corn",43.43,-83.56,249.39,2017
71154,"Soybean",37.29,-95.54,53.58,2017
71155,"Soybean",38.15,-89.59,44.46,2017
71157,"Corn",38.98,-89.81,200.92,2017
71158,"Corn",40.39,-83.12,231.84,2017
71159,"Corn",38.82,-89.6,211.58,2017
71160,"Corn",40.39,-83.12,225.85,2017
71161,"Corn",40.39,-83.12,226.94,2017
71162,"Corn",40.39,-83.12,227.18,2017
71163,"Soybean",37.92,-89.77,67.01,2017
71177,"Corn",41.89,-86.33,219.94,2017
71181,"Corn",41.3,-94.44,193.06,2017
71182,"Corn",38.72,-91.52,230.64,2017
71183,"Soybean",42.67,-94.76,60.02,2017
71208,"Corn",41.95,-95.05,224.72,2017
71216,"Corn",43.72,-84.57,230.63,2017
71218,"Corn",43.26,-84.16,228.31,2017
71219,"Corn",43.23,-83.18,214.56,2017
71229,"Corn",43.13,-84.46,173.89,2017
71231,"Corn",43.16,-88.99,233.82,2017
71232,"Soybean",44.12,-88.6,60.92,2017
71233,"Corn",39.38,-85.18,263.77,2017
71234,"Corn",43.49,-89.1,251.62,2017
71235,"Corn",42.97,-95.04,222.17,2017
71265,"Corn",40.92,-87.75,221.16,2017
71297,"Corn",43.62,-87.94,208.56,2017
71394,"Corn",42.88,-95.95,255.6,2017
71424,"Corn",40.87,-93.32,167.58,2017
71429,"Corn",41.22,-92.38,183.43,2017
71430,"Corn",43.65,-96.37,202.44,2017
71431,"Corn",44.04,-88.74,224.86,2017
71434,"Corn",42.11,-85.05,139.51,2017
71435,"Soybean",43.35,-83.12,53.67,2017
71436,"Corn",43.59,-86.4,195.9,2017
71440,"Corn",39.8,-85.02,236.12,2017
71441,"Soybean",42.66,-95.24,69.42,2017
71466,"Corn",41.84,-96.06,229.52,2017
71470,"Corn",39.3,-85.37,222.06,2017
71471,"Corn",43.17,-90.07,228.34,2017
71526,"Corn",43.74,-90.02,198.8,2017
71528,"Corn",44.53,-94.52,220.1,2017
71546,"Corn",43.12,-95.76,253.13,2017
71547,"Corn",42.23,-92.63,256.13,2017
71548,"Corn",41.66,-79.68,262.93,2017
71549,"Soybean",44.53,-94.52,58.1,2017
71550,"Corn",44.93,-95.02,250.53,2017
71551,"Soybean",41.41,-81.31,62.52,2017
71552,"Corn",43.32,-87.96,173.37,2017
71554,"Corn",42.07,-85.37,168.12,2017
71560,"Corn",40.92,-83.82,235.67,2017
71562,"Corn",42.86,-90.55,238.17,2017
71563,"Corn",43.08,-83.5,199.38,2017
71587,"Soybean",37.8,-94.59,64.88,2017
71597,"Corn",40.2,-85.98,228.37,2017
71598,"Corn",40.2,-85.98,201.93,2017
71599,"Corn",40.2,-85.98,206.86,2017
71602,"Corn",40.19,-86.26,219.5,2017
71603,"Soybean",42.49,-85.23,40.66,2017
71605,"Corn",40.37,-86.21,218.3,2017
71606,"Corn",40.19,-85.63,191,2017
71608,"Corn",41.52,-91.65,251.63,2017
71609,"Corn",42.09,-85.41,226.71,2017
71628,"Corn",43.62,-90.34,185.8,2017
71629,"Corn",43.48,-90.54,213.96,2017
71630,"Corn",39.79,-82.97,214.72,2017
74965,"Soybean",41.44,-82.79,68.08,2017
77751,"Soybean",39.76,-93.18,75.07,2017
79213,"Corn",40.87,-88.78,216.18,2018
79223,"Corn",38.26,-94.24,173,2018
79226,"Corn",37.22,-95.69,174.5,2018
79228,"Corn",39.88,-95.26,227.35,2018
79231,"Corn",40.74,-88.56,225.81,2018
79232,"Corn",40.47,-88.58,224.73,2018
79234,"Corn",40.83,-88.58,220.28,2018
79237,"Corn",38.17,-93.85,190.04,2018
79239,"Corn",39.71,-91.2,204.81,2018
79242,"Corn",41.1,-87.33,133.71,2018
79245,"Corn",39.77,-95.74,153.3,2018
79249,"Corn",37.39,-94.3,129.39,2018
79251,"Corn",38.09,-94.51,155.5,2018
79254,"Corn",37.09,-95.89,98.89,2018
79255,"Corn",37.17,-95.07,135.92,2018
79257,"Corn",39.44,-90.92,174.72,2018
79258,"Corn",39.67,-91.21,186.42,2018
79260,"Corn",40.43,-94.75,159.94,2018
79261,"Corn",39.88,-92.03,166.52,2018
79262,"Corn",40.49,-92.17,118.56,2018
79263,"Wheat",39.93,-92.05,61.41,2018
79264,"Corn",41.06,-88.53,195.03,2018
79268,"Corn",39.39,-91.56,185.59,2018
79270,"Corn",39.93,-91.78,167.91,2018
79272,"Corn",39.45,-91.58,142.92,2018
79275,"Corn",39.69,-91.54,189.24,2018
79278,"Corn",41.62,-90.27,257.23,2018
79280,"Corn",39.68,-94.24,125.25,2018
79281,"Corn",40.43,-94.28,146.68,2018
79283,"Corn",40.53,-94.85,196.52,2018
79284,"Corn",39.61,-91.07,154.79,2018
79286,"Corn",41.14,-92.77,226.51,2018
79297,"Corn",40.94,-91.32,163.7,2018
79298,"Corn",40.53,-87.18,229.47,2018
79299,"Corn",39.91,-95.6,80.1,2018
79300,"Corn",39.88,-95.5,63.91,2018
79301,"Soybean",39.91,-95.7,81.82,2018
79303,"Corn",39.93,-95.84,119.32,2018
79304,"Corn",39.91,-95.58,111.01,2018
79308,"Corn",43.26,-84.13,235.56,2018
79313,"Corn",40.4,-90.1,249.92,2018
79314,"Corn",40.27,-90.43,254.23,2018
79319,"Corn",41.15,-88.8,230.33,2018
79320,"Corn",38.25,-87.63,228.6,2018
79326,"Soybean",40.21,-88.73,67.02,2018
79327,"Soybean",40.73,-88.51,73.11,2018
79329,"Corn",41.8,-83.91,206.74,2018
79334,"Corn",42.35,-92.34,254.28,2018
79337,"Corn",41.9,-91.93,248.36,2018
79359,"Corn",41.27,-84.21,190.81,2018
79362,"Corn",42.17,-93.15,239.3,2018
79366,"Soybean",42.04,-92.09,72.17,2018
79367,"Soybean",42.02,-91.89,67.43,2018
79371,"Corn",38.78,-91.63,143.04,2018
79376,"Corn",39.05,-91.12,164.11,2018
79377,"Corn",38.97,-91.1,135.73,2018
79389,"Soybean",40.9,-89.03,73.97,2018
79392,"Corn",40.94,-83.65,242.42,2018
79395,"Corn",38.31,-94.71,193.94,2018
79396,"Corn",41.34,-83.31,206.76,2018
79399,"Corn",41.27,-82.64,242.91,2018
79400,"Corn",41.24,-82.76,217.08,2018
79402,"Corn",40.88,-83.73,235.33,2018
79403,"Soybean",41.34,-83.32,72.23,2018
79408,"Corn",40.47,-89.15,262.18,2018
79410,"Corn",40.46,-82.55,201.23,2018
79418,"Corn",40.86,-91.33,237.5,2018
79419,"Corn",40.71,-85.26,265.8,2018
79421,"Corn",41.01,-89.63,242.5,2018
79424,"Corn",40.67,-91.54,252.68,2018
79428,"Corn",38.34,-94.53,175.71,2018
79430,"Corn",38.34,-94.53,171.37,2018
79431,"Soybean",39.67,-83.66,80.3,2018
79434,"Corn",40.58,-88.63,186.82,2018
79437,"Corn",40.26,-85.58,240.99,2018
79439,"Corn",44.41,-94.79,225.23,2018
79440,"Corn",45.42,-94,220.68,2018
79441,"Corn",45.36,-93.9,224.33,2018
79442,"Corn",45.52,-93.97,226.52,2018
79443,"Corn",45.35,-93.84,224.03,2018
79446,"Corn",45.58,-93.82,224.09,2018
79448,"Soybean",39.92,-95.71,64.24,2018
79449,"Soybean",39.92,-95.6,60.58,2018
79450,"Corn",39.78,-95.32,200.43,2018
79452,"Corn",39.68,-88.32,235.82,2018
79453,"Corn",39.87,-87.99,237.53,2018
79455,"Soybean",39.7,-88.46,77.08,2018
79456,"Soybean",39.87,-87.99,80.97,2018
79459,"Corn",44.04,-94.41,205.48,2018
79460,"Corn",37.97,-94.29,86.06,2018
79462,"Soybean",42.84,-90.57,71.35,2018
79469,"Corn",37.33,-95.45,113.91,2018
79472,"Corn",45.38,-93.85,233.18,2018
79474,"Corn",39.45,-85.7,232.82,2018
79475,"Corn",44.12,-96.95,235.72,2018
79477,"Corn",45.75,-96.9,218.08,2018
79478,"Corn",44.8,-97.77,219.53,2018
79479,"Corn",45.41,-94.19,220.41,2018
79480,"Soybean",39.45,-85.71,59.6,2018
79482,"Corn",41.46,-95.47,191.84,2018
79485,"Corn",41.92,-95.56,245,2018
79486,"Corn",45.27,-94.57,226.87,2018
79489,"Soybean",40.59,-89.52,68.86,2018
79490,"Soybean",40.63,-89.45,70.46,2018
79496,"Soybean",40.49,-88.56,74.48,2018
79498,"Corn",42.08,-95.21,204.32,2018
79501,"Corn",40.38,-84.73,253.75,2018
79503,"Soybean",40.38,-84.73,74.13,2018
79504,"Corn",38.74,-86.49,211.03,2018
79506,"Corn",38.71,-87.46,203.34,2018
79510,"Corn",44.76,-98.95,160.96,2018
79511,"Corn",38.63,-88.2,189.04,2018
79520,"Corn",43.29,-92.57,234.79,2018
79521,"Soybean",41.17,-88.63,67.48,2018
79522,"Soybean",41.15,-88.8,61.08,2018
79525,"Corn",42.08,-95.57,224.13,2018
79526,"Soybean",42.08,-95.57,62.21,2018
79527,"Corn",41.89,-83.91,141.47,2018
79528,"Soybean",41.89,-83.88,67.32,2018
79529,"Corn",38.38,-88.02,206.75,2018
79531,"Soybean",41.87,-83.87,67.69,2018
79540,"Corn",41.55,-92.49,228.48,2018
79541,"Corn",41.2,-92.64,167.2,2018
79544,"Corn",39.58,-85.79,215.89,2018
79545,"Corn",41.62,-90.9,282.48,2018
79546,"Corn",41.71,-90.77,259.1,2018
79547,"Corn",42.29,-90.47,239,2018
79551,"Corn",40.59,-89.52,224.89,2018
79552,"Corn",40.83,-89.41,197.06,2018
79555,"Soybean",40.84,-89.4,63.44,2018
79558,"Corn",42.09,-93,251.1,2018
79559,"Corn",42.14,-93,251.46,2018
79560,"Corn",41.26,-91.25,178.43,2018
79567,"Corn",41.02,-85.43,256.3,2018
79570,"Corn",40.13,-88.74,263.41,2018
79571,"Soybean",40.13,-88.76,92.82,2018
79572,"Corn",40.06,-89.16,240.42,2018
79573,"Corn",39.73,-88.47,261.43,2018
79574,"Corn",40.35,-89.21,246.02,2018
79577,"Corn",42.72,-90.1,244.62,2018
79579,"Soybean",39.79,-88.47,72.25,2018
79580,"Soybean",39.89,-88.67,88.92,2018
79581,"Corn",39.82,-88.82,241.17,2018
79582,"Soybean",39.82,-88.82,71.64,2018
79583,"Soybean",40.04,-88.85,68.16,2018
79584,"Corn",43,-90.66,188.18,2018
79585,"Corn",42.68,-90.29,266.6,2018
79586,"Corn",40.89,-93.69,234.1,2018
79588,"Corn",40.83,-93.29,171.36,2018
79590,"Corn",42.68,-91.96,243.89,2018
79591,"Corn",41.9,-92.63,247.12,2018
79592,"Corn",40.93,-93.18,186.62,2018
79593,"Corn",42.53,-91.89,201.3,2018
79594,"Corn",41.54,-91.4,262.41,2018
79595,"Corn",41.6,-91.16,248.55,2018
79598,"Corn",41,-85.51,210.54,2018
79602,"Corn",40.89,-85.67,248.61,2018
79605,"Corn",38.9,-85.86,168.55,2018
79607,"Soybean",40.93,-93.17,61.39,2018
79608,"Corn",40.91,-93.03,210.74,2018
79609,"Soybean",40.87,-84.32,70.96,2018
79610,"Corn",40.86,-93.55,203.19,2018
79615,"Corn",42.26,-95.84,237.46,2018
79625,"Corn",42.18,-90.04,246.22,2018
79627,"Soybean",41.86,-90.02,78.48,2018
79628,"Corn",37.95,-88.39,158.65,2018
79630,"Corn",38.11,-88.52,143.6,2018
79631,"Corn",37.91,-89.89,209.96,2018
79633,"Corn",45.89,-96.65,207.29,2018
79635,"Corn",38.98,-93.45,225.54,2018
79638,"Corn",38.99,-93.57,145,2018
79639,"Corn",38.86,-93.32,184.96,2018
79644,"Corn",45.02,-95.33,224.62,2018
79645,"Corn",39.37,-84.14,211.3,2018
79647,"Soybean",40.94,-87.49,67.76,2018
79648,"Corn",40.58,-86.08,262.57,2018
79649,"Soybean",40.4,-86.39,68.97,2018
79652,"Corn",41.13,-82.29,187.56,2018
79654,"Corn",41.28,-82.63,213.7,2018
79656,"Soybean",38.28,-94.38,48.56,2018
79657,"Soybean",40.77,-91.77,64.73,2018
79658,"Corn",44.58,-96.54,213.46,2018
79659,"Corn",44.2,-96.87,225.01,2018
79661,"Corn",35.64,-84.69,225.8,2018
79665,"Corn",40.02,-89.44,254.49,2018
79672,"Corn",44.84,-99.05,147.7,2018
79674,"Corn",43.22,-93.89,225.22,2018
79677,"Corn",40.84,-87.45,293.4,2018
79678,"Corn",41.33,-87.01,221.18,2018
79682,"Corn",43.73,-98.95,213.98,2018
79685,"Corn",44.15,-96.95,183.06,2018
79686,"Corn",42.41,-94.63,209.93,2018
79688,"Corn",41.09,-88.43,182.17,2018
79689,"Corn",42.49,-89.68,226.56,2018
79693,"Corn",43,-90.3,200.04,2018
79695,"Corn",43.25,-89.52,222.49,2018
79700,"Corn",43.02,-91.49,216.21,2018
79705,"Soybean",45.02,-95.33,63.27,2018
79707,"Corn",40.75,-87.49,244.99,2018
79709,"Corn",39.02,-88.21,212.43,2018
79710,"Corn",44.89,-97.02,204.98,2018
79713,"Corn",39.28,-87.67,234.58,2018
79715,"Corn",38.97,-87.71,207.58,2018
79716,"Corn",39.17,-88.14,237.63,2018
79721,"Soybean",38.79,-87.68,60.96,2018
79722,"Corn",43.93,-94.97,182.43,2018
79725,"Corn",40.28,-87.08,221.66,2018
79730,"Corn",41.1,-92.57,208.39,2018
79734,"Corn",39.72,-82.89,239.37,2018
79736,"Corn",39.79,-82.86,205.41,2018
79738,"Corn",39.63,-83.7,218.46,2018
79740,"Corn",39.72,-82.23,240.69,2018
79741,"Corn",39.88,-82.61,243.95,2018
79742,"Corn",37.6,-87.71,210.8,2018
79743,"Corn",41.22,-86.5,155.64,2018
79744,"Soybean",44.12,-88.58,65.76,2018
79745,"Corn",44.08,-88.25,209.07,2018
79746,"Corn",43.93,-88.04,222.6,2018
79748,"Corn",41.01,-83.95,242.04,2018
79749,"Corn",43.94,-94.97,187.51,2018
79750,"Corn",44.22,-94.71,187.56,2018
79751,"Soybean",44.22,-94.71,71.71,2018
79752,"Corn",43.83,-94.4,178.86,2018
79753,"Corn",41.37,-95.77,235.7,2018
79759,"Corn",42.61,-91.82,222.38,2018
79761,"Corn",36.77,-86.32,194.6,2018
79764,"Corn",37.17,-84.47,256.99,2018
79765,"Corn",42.29,-91.56,262.61,2018
79768,"Corn",42.28,-91.95,233.46,2018
79769,"Soybean",36.81,-86,55.43,2018
79772,"Soybean",42.46,-91.92,60.7,2018
79774,"Soybean",42.61,-91.82,57.4,2018
79776,"Corn",44.32,-94.2,210,2018
79777,"Corn",37.58,-86.01,178.61,2018
79778,"Corn",38.54,-84.4,180,2018
79781,"Corn",37.71,-87.7,209.1,2018
79783,"Corn",45.22,-96.64,187.52,2018
79784,"Corn",44.71,-96.91,183.99,2018
79785,"Corn",44.88,-96.88,192.88,2018
79786,"Corn",44.76,-97.4,182.57,2018
79787,"Corn",44.89,-97.28,214.04,2018
79790,"Corn",43.69,-96.15,183.76,2018
79792,"Soybean",43.59,-97.3,56.73,2018
79797,"Corn",42.24,-93.1,223.6,2018
79800,"Corn",42.29,-93.3,249.38,2018
79805,"Corn",44.87,-96.85,140.17,2018
79810,"Corn",37.18,-89.74,233.65,2018
79811,"Soybean",44.97,-97.23,50.7,2018
79813,"Soybean",42.89,-90.43,68.98,2018
79817,"Corn",42.56,-96.82,226.68,2018
79820,"Corn",40.31,-87.9,239.64,2018
79821,"Soybean",40.31,-87.89,72.12,2018
79822,"Soybean",44.03,-94.42,64.82,2018
79823,"Corn",39.82,-87.67,220.69,2018
79827,"Soybean",44.31,-94.2,62.02,2018
79829,"Soybean",43.93,-94.97,64.92,2018
79830,"Soybean",44.58,-96.54,53.49,2018
79831,"Soybean",37.47,-86.33,56.46,2018
79832,"Corn",42.66,-95.37,235.59,2018
79833,"Corn",42.71,-94.87,224.64,2018
79834,"Corn",42.37,-94.95,227.04,2018
79835,"Soybean",42.66,-95.37,83.93,2018
79836,"Soybean",42.35,-95.51,65.67,2018
79840,"Soybean",42.77,-90.36,61.54,2018
79841,"Soybean",43.25,-89.52,57.8,2018
79845,"Corn",43.2,-90.08,193.23,2018
79846,"Corn",43.24,-92.62,197.89,2018
79847,"Soybean",42.09,-95.29,56.57,2018
79848,"Soybean",41.77,-95.07,62.21,2018
79858,"Corn",37.31,-88.53,159.48,2018
79860,"Soybean",41.02,-90.97,67.18,2018
79863,"Corn",39.4,-89.18,262.95,2018
79865,"Soybean",42.69,-90.43,64.41,2018
79866,"Corn",39.04,-88.31,245.54,2018
79869,"Soybean",41.27,-84.19,69,2018
79871,"Corn",39.1,-83.82,209.73,2018
79874,"Corn",38.83,-83.59,189.82,2018
79878,"Corn",38.24,-87.81,204.17,2018
79880,"Corn",45.5,-95.87,230.39,2018
79885,"Corn",38.18,-87.92,184.56,2018
79886,"Corn",41.27,-88.22,135.28,2018
79891,"Corn",39.01,-89.19,251.51,2018
79892,"Corn",43.28,-87.96,188.28,2018
79893,"Corn",43.32,-88.3,212.11,2018
79895,"Corn",44.12,-88.6,216.68,2018
79896,"Corn",44.38,-93.83,206.47,2018
79897,"Corn",44.31,-93.63,208.4,2018
79900,"Corn",44.53,-96.47,216.47,2018
79903,"Corn",39.19,-93.39,216.27,2018
79906,"Corn",43.43,-88.18,186.77,2018
79908,"Corn",44.03,-88.2,195.65,2018
79909,"Corn",44.03,-88.18,190.47,2018
79910,"Soybean",44.04,-88.24,63.7,2018
79911,"Corn",40.74,-90.9,231.43,2018
79913,"Corn",41.79,-86.3,194.16,2018
79914,"Corn",43.59,-86.4,139.95,2018
79915,"Corn",41.72,-85.86,216.8,2018
79917,"Corn",40.04,-84.83,168.51,2018
79918,"Soybean",38.33,-94.29,49.37,2018
79919,"Corn",37.09,-89.76,272.74,2018
79921,"Corn",36.94,-89.35,244.13,2018
79923,"Corn",36.11,-90.14,181.26,2018
79924,"Corn",37.56,-89.62,198.5,2018
79925,"Corn",40.51,-91.91,188.29,2018
79926,"Corn",39.76,-92.57,118.38,2018
79928,"Corn",40.59,-92.11,191.35,2018
79929,"Soybean",40.59,-92.11,59.76,2018
79933,"Soybean",39.12,-93.24,67.36,2018
79936,"Corn",41.35,-90.39,254.2,2018
79937,"Corn",38.77,-88.75,244.59,2018
79938,"Corn",38.73,-88.51,220.2,2018
79939,"Corn",45.01,-97.11,141.62,2018
79940,"Soybean",45,-97.11,37.27,2018
79941,"Corn",41.61,-84.7,196.8,2018
79943,"Corn",41.45,-87.52,213,2018
79945,"Corn",41.16,-88.05,143.96,2018
79947,"Corn",41.71,-83.88,188.8,2018
79948,"Corn",41.26,-88.29,250.32,2018
79949,"Soybean",42.69,-90.43,71.82,2018
79950,"Corn",42.94,-94.68,190.35,2018
79952,"Corn",40.94,-80.8,195.69,2018
79959,"Soybean",39.24,-91.84,49.5,2018
79963,"Corn",42.9,-94.47,221.74,2018
79964,"Corn",40.87,-84.16,205.57,2018
79966,"Soybean",40.44,-89.23,54.99,2018
79967,"Soybean",38.31,-94.71,52.57,2018
79968,"Soybean",41.92,-92.36,70.79,2018
79972,"Corn",36.36,-88.87,95.3,2018
79977,"Corn",40.97,-91.53,237.56,2018
79978,"Corn",40.97,-87.73,195.1,2018
79979,"Corn",37.79,-87.57,196.96,2018
79981,"Corn",42.31,-93.48,230.04,2018
79984,"Corn",37.54,-87.63,208.4,2018
79986,"Corn",41.34,-89.93,249.22,2018
79988,"Corn",40.64,-82.23,185.07,2018
79989,"Corn",38.54,-88.86,215.5,2018
79990,"Corn",38.05,-88.81,163.78,2018
79991,"Corn",38.05,-89.23,166,2018
79992,"Corn",38.21,-89.02,224.22,2018
79993,"Corn",37.79,-89.6,219.33,2018
79997,"Corn",44.66,-93.08,209.63,2018
79998,"Corn",44.68,-92.95,180.9,2018
80000,"Corn",42.71,-93.26,239.42,2018
80005,"Corn",42.85,-92.56,206.69,2018
80009,"Corn",42.63,-93.2,222.8,2018
80010,"Corn",42.63,-92.91,224.78,2018
80018,"Corn",36.7,-86.61,231,2018
80020,"Corn",39.28,-85.81,210.68,2018
80021,"Soybean",39.28,-85.81,59.32,2018
80022,"Corn",38.8,-86.12,169.48,2018
80023,"Soybean",38.8,-86.12,63.1,2018
80024,"Corn",36.69,-86.54,174.5,2018
80025,"Corn",38.83,-89.87,219.02,2018
80026,"Corn",36.8,-86.56,220.6,2018
80027,"Corn",37.73,-87.56,220.64,2018
80029,"Soybean",37.72,-87.77,61.69,2018
80030,"Soybean",37.85,-87.56,66.88,2018
80031,"Soybean",37.8,-87.34,55.16,2018
80032,"Soybean",37.3,-88.52,59.19,2018
80035,"Soybean",42.11,-89.31,74.89,2018
80036,"Corn",42.13,-89.57,242.79,2018
80037,"Soybean",41.62,-89.25,87.08,2018
80040,"Soybean",42.1,-89.52,60.53,2018
80047,"Soybean",41,-83.65,77.19,2018
80048,"Corn",43.39,-96.27,240.66,2018
80049,"Corn",43.18,-96.06,185.91,2018
80051,"Corn",42.9,-95.94,247.49,2018
80052,"Soybean",43.39,-96.41,68.2,2018
80053,"Soybean",42.9,-95.94,73.28,2018
80063,"Corn",35.29,-86.22,241.48,2018
80064,"Corn",42.91,-94.05,198.2,2018
80065,"Corn",42.94,-93.87,167.31,2018
80066,"Soybean",42.94,-93.87,61.52,2018
80068,"Corn",43.08,-94.17,214.6,2018
80069,"Soybean",43.08,-94.17,71.89,2018
80070,"Corn",43.17,-94.24,220.3,2018
80073,"Corn",43.43,-94.4,194.7,2018
80076,"Soybean",37.34,-94.98,46.83,2018
80078,"Corn",35.61,-86.78,164.55,2018
80080,"Corn",35.38,-87.48,176.24,2018
80081,"Soybean",35.29,-87.33,58.41,2018
80085,"Corn",43.28,-93.87,192.45,2018
80089,"Corn",41.76,-94.37,228.63,2018
80093,"Soybean",43.43,-95.46,53.48,2018
80094,"Corn",43.57,-94.47,162.85,2018
80096,"Soybean",43.3,-94.97,55.56,2018
80097,"Corn",41.02,-91.56,214.38,2018
80100,"Corn",42.73,-92.43,192.55,2018
80106,"Soybean",36.69,-85.17,72.8,2018
80108,"Soybean",38.09,-88.82,64.6,2018
80118,"Soybean",42.97,-95.49,64.89,2018
80119,"Soybean",42.94,-95.53,68.11,2018
80120,"Soybean",43.19,-95.57,62.84,2018
80121,"Corn",43.65,-90.35,174.41,2018
80123,"Corn",44.3,-91.71,228.07,2018
80124,"Corn",43.62,-90.33,150.9,2018
80129,"Soybean",39.73,-85.44,70.47,2018
80130,"Soybean",39.59,-84.37,55.97,2018
80131,"Corn",40.96,-86.42,218.49,2018
80132,"Corn",41.2,-86.12,232.27,2018
80133,"Corn",41.39,-86.23,191.57,2018
80134,"Corn",41.49,-86.37,226.39,2018
80135,"Corn",41.32,-86.13,244.43,2018
80136,"Corn",41.36,-86.84,249.09,2018
80137,"Corn",41.31,-86.62,184.17,2018
80138,"Corn",41.31,-86.62,158.65,2018
80140,"Corn",39.37,-85.48,222.91,2018
80146,"Corn",38.92,-87.02,144.8,2018
80148,"Soybean",44.51,-96.45,66.02,2018
80152,"Corn",41.56,-85.3,172.05,2018
80155,"Soybean",39.87,-82.62,73.23,2018
80156,"Soybean",45.76,-96.9,51.3,2018
80166,"Wheat",38.01,-88.89,51.03,2018
80179,"Corn",40.66,-88.77,250.39,2018
80181,"Soybean",40.67,-88.78,65.85,2018
80182,"Corn",40.26,-87.97,264.71,2018
80183,"Soybean",39.9,-88.57,81.76,2018
80184,"Corn",39.9,-88.57,257.97,2018
80185,"Corn",40.56,-88.62,197.53,2018
80187,"Wheat",38.75,-91.58,37.69,2018
80189,"Soybean",39.91,-92.18,53.76,2018
80229,"Corn",38.62,-91.27,247.02,2018
80232,"Wheat",38.15,-89.87,93.27,2018
80233,"Corn",44.53,-94.53,204.24,2018
80234,"Corn",36.65,-87.57,250.99,2018
80235,"Corn",36.71,-87.27,224.82,2018
80236,"Corn",37.17,-88.02,198.51,2018
80237,"Corn",36.71,-86.59,216.63,2018
80238,"Corn",36.91,-87.23,117.08,2018
80239,"Corn",36.74,-86.68,174.72,2018
80240,"Corn",37.72,-88.05,237.91,2018
80241,"Corn",36.6,-88.37,219.62,2018
80244,"Corn",42.49,-85.23,173.12,2018
80248,"Corn",38.22,-90.33,248.51,2018
80252,"Corn",37.81,-94.31,90.43,2018
80253,"Corn",39.1,-91.16,130.07,2018
80255,"Corn",39.13,-89.89,221.18,2018
